,User-ID,ISBN,Book-Rating
947176,229329,068484477X,0
947235,229329,0971880107,2
947981,229551,014028009X,0
947988,229551,0142001740,0
948003,229551,0312278586,0
948006,229551,0312305060,0
948020,229551,0316284955,10
948021,229551,0316666343,8
948027,229551,0345313860,0
948032,229551,0345391055,0
948264,229551,0385504209,10
948288,229551,0440206154,0
948289,229551,0440222656,0
948293,229551,044023722X,0
948300,229551,0446672211,0
948348,229551,0671003755,0
948351,229551,0671027360,0
948352,229551,0671510053,0
948365,229551,067976402X,0
948366,229551,068484477X,0
948384,229551,0743237188,0
948414,229551,0786868716,0
948436,229551,0971880107,0
951318,230522,0060392452,0
951320,230522,0060502258,0
951337,230522,0060928336,0
951338,230522,0060930535,0
951353,230522,0060976845,0
951361,230522,006101351X,0
951446,230522,014028009X,0
951447,230522,0140293248,0
951477,230522,0142001740,9
951630,230522,0312195516,0
951638,230522,0312291639,0
951682,230522,0316284955,0
951691,230522,0316601950,0
951695,230522,0316666343,0
951699,230522,0316769487,0
951733,230522,0345337662,9
951735,230522,0345339703,0
951736,230522,0345342968,0
951746,230522,0345353145,0
951769,230522,0345378490,0
951771,230522,0345380371,0
951784,230522,0345391055,0
951798,230522,0345417623,0
951815,230522,0345443284,0
951910,230522,0375706771,0
951911,230522,0375725784,0
951912,230522,0375726403,0
951982,230522,0380789035,0
952015,230522,0385265700,0
952056,230522,0385492081,0
952063,230522,0385504209,9
952264,230522,043935806X,0
952303,230522,0440206154,0
952310,230522,044021145X,0
952311,230522,0440211727,0
952314,230522,0440213525,0
952315,230522,0440214041,0
952327,230522,0440220602,0
952329,230522,0440221471,0
952332,230522,044022165X,0
952334,230522,0440222656,0
952341,230522,0440224675,0
952342,230522,0440224764,0
952348,230522,0440226104,0
952349,230522,0440226430,0
952352,230522,0440234743,0
952356,230522,0440236673,0
952360,230522,044023722X,0
952363,230522,0440241073,0
952472,230522,044651652X,0
952503,230522,0446605239,0
952508,230522,0446606812,8
952510,230522,0446608955,0
952516,230522,0446612545,0
952522,230522,0446672211,0
952557,230522,0449212602,0
952703,230522,0515131229,0
952804,230522,0553268880,0
952822,230522,0553279912,0
952875,230522,0553572997,0
952958,230522,059035342X,0
953242,230522,0671021001,0
953249,230522,0671027360,0
953275,230522,0671510053,0
953432,230522,067976402X,0
953435,230522,0679781587,9
953484,230522,068484477X,0
953495,230522,0684872153,0
953496,230522,0684874350,0
953586,230522,0743418174,0
953672,230522,0804106304,0
953838,230522,0842329129,0
954055,230522,1400034779,0
954100,230522,1558743669,0
955409,231210,0060502258,0
955435,231210,0060928336,0
955441,231210,0060959037,0
955445,231210,0060976845,0
955579,231210,0312195516,0
955587,231210,0312278586,0
955620,231210,0316601950,0
955640,231210,0345313860,0
955654,231210,0345337662,0
955655,231210,0345339681,0
955659,231210,0345342968,0
955663,231210,0345351525,0
955682,231210,0345370775,0
955686,231210,0345378490,0
955711,231210,0345443284,0
956122,231210,0375706771,8
956124,231210,0375725784,8
956125,231210,0375726403,0
956126,231210,0375727345,0
956166,231210,0380730138,6
956169,231210,0380731851,0
956209,231210,0385484518,0
956210,231210,0385492081,10
956216,231210,0385720106,0
956220,231210,0385722206,5
956348,231210,044021145X,0
956350,231210,0440213525,0
956352,231210,0440214041,0
956356,231210,0440220602,0
956357,231210,0440221471,0
956359,231210,044022165X,0
956360,231210,0440222656,0
956366,231210,0440224675,0
956367,231210,0440225701,0
956369,231210,0440226430,7
956374,231210,0440241073,0
956408,231210,0446310786,10
956440,231210,0446605239,0
956443,231210,0446606812,0
956449,231210,0446608955,0
956455,231210,0446672211,7
956478,231210,0449212602,8
956590,231210,0452282829,0
956669,231210,0553268880,0
956690,231210,0553279912,0
956745,231210,0553572997,0
956815,231210,0671003755,8
956944,231210,067976402X,0
956950,231210,0679781587,10
956970,231210,0684874350,8
957013,231210,0743418174,7
957081,231210,080410526X,0
957082,231210,0804106304,0
957083,231210,080410753X,0
957281,231210,0971880107,0
957308,231210,1558743669,0
959382,231857,0060502258,0
959464,231857,0316666343,0
959516,231857,0345339703,0
959545,231857,0380789035,0
959558,231857,0385504209,8
959580,231857,0440206154,5
959581,231857,0440222656,7
959582,231857,0440224675,0
959589,231857,0446310786,0
959595,231857,044651652X,0
959601,231857,0446606812,0
959827,231857,080410526X,0
959852,231857,0971880107,0
960540,232131,0060502258,0
960595,232131,0060928336,0
960602,232131,0060934417,9
960631,232131,0060976845,0
960638,232131,0061009059,0
960640,232131,006101351X,7
960794,232131,014028009X,7
960797,232131,0140293248,0
960826,232131,0156027321,0
960870,232131,0312195516,0
960885,232131,0312291639,0
960922,232131,0312983271,6
960942,232131,0316601950,7
960977,232131,0345339703,8
960991,232131,0345361792,9
961018,232131,0345387651,0
961043,232131,0345417623,0
961070,232131,0345443284,0
961108,232131,0375706771,0
961112,232131,0375707972,0
961118,232131,0375725784,0
961120,232131,0375727345,0
961184,232131,0380730138,0
961189,232131,0380731851,0
961200,232131,0380789035,8
961230,232131,0385265700,0
961277,232131,0385504209,10
961280,232131,0385720106,0
961492,232131,043935806X,0
961512,232131,0440206154,0
961521,232131,0440213525,0
961534,232131,0440220602,0
961540,232131,0440222656,0
961546,232131,0440224675,0
961551,232131,0440225701,7
961554,232131,0440226104,0
961556,232131,0440234743,7
961564,232131,044023722X,0
961567,232131,0440241073,0
961611,232131,0446364193,0
961625,232131,044651652X,5
961648,232131,0446605239,0
961661,232131,0446608955,0
961663,232131,0446610038,8
961666,232131,0446611212,4
961676,232131,0446612545,0
961681,232131,0446672211,9
961857,232131,0452282829,0
962049,232131,0553572997,0
962087,232131,059035342X,8
962135,232131,0671001795,0
962137,232131,0671003755,10
962148,232131,0671021001,0
962151,232131,0671027360,7
962172,232131,0671510053,0
962316,232131,0679746048,0
962323,232131,067976402X,8
962334,232131,0679781587,0
962366,232131,068484477X,0
962373,232131,0684872153,0
962375,232131,0684874350,0
962406,232131,0743237188,0
962414,232131,0743418174,0
962503,232131,0804106304,8
962506,232131,080410753X,0
962737,232131,0971880107,0
962740,232131,1400034779,0
966615,233911,0060930535,0
966640,233911,0312983271,10
966660,233911,0345339681,10
966663,233911,0345351525,0
966664,233911,0345353145,0
966740,233911,0439064872,0
966875,233911,0553279912,0
966891,233911,059035342X,0
967179,233911,1400034779,8
967252,233917,0345417623,0
967433,233917,044022165X,0
967467,233917,0515131229,0
968386,234359,0060987103,6
968401,234359,0142000205,7
968402,234359,0142001740,9
968406,234359,0156027321,8
968529,234359,0375700757,0
968540,234359,0380730138,0
968550,234359,0385265700,0
968586,234359,043935806X,0
968612,234359,0446672211,0
968628,234359,0452282152,0
968707,234359,0804114986,0
969493,234623,0060392452,10
969541,234623,006101351X,0
969651,234623,0142001740,0
969818,234623,0316284955,0
969822,234623,0316601950,0
969823,234623,0316666343,0
969861,234623,0345342968,0
969877,234623,0345370775,5
970076,234623,0375700757,0
970084,234623,0375726403,0
970233,234623,0385484518,0
970236,234623,0385492081,0
970412,234623,0439064872,0
970438,234623,044021145X,0
970445,234623,0440214041,0
970459,234623,0440221471,0
970461,234623,044022165X,0
970468,234623,0440222656,0
970490,234623,0440226104,0
970498,234623,0440234743,0
970510,234623,044023722X,0
970514,234623,0440241073,0
970548,234623,0446310786,0
970593,234623,0446611212,0
970833,234623,0452282829,0
971061,234623,0553268880,0
971082,234623,0553279912,0
971140,234623,0553572997,0
971198,234623,059035342X,0
971265,234623,0671001795,0
971281,234623,0671021001,0
971424,234623,0679781587,0
971460,234623,068484477X,0
971711,234623,080410526X,0
971713,234623,0804106304,0
971717,234623,080410753X,0
971735,234623,0804114986,0
971948,234623,0971880107,0
971954,234623,1400034779,0
972944,234828,0060392452,10
972952,234828,0060930535,3
973042,234828,0316666343,7
973084,234828,0345337662,0
973087,234828,0345339681,0
973100,234828,0345353145,10
973107,234828,0345361792,0
973110,234828,0345370775,9
973115,234828,0345378490,0
973119,234828,0345380371,9
973129,234828,0345417623,0
973306,234828,0440206154,6
973311,234828,044021145X,9
973312,234828,0440211727,0
973314,234828,0440213525,9
973320,234828,0440221471,0
973321,234828,0440222656,0
973328,234828,044023722X,0
973418,234828,0446610038,0
973603,234828,0553268880,0
973861,234828,080410526X,0
974662,235105,0060928336,0
974664,235105,0060938455,0
974687,235105,0061009059,0
974694,235105,006101351X,0
974942,235105,0312278586,10
975034,235105,0312983271,4
975055,235105,0316666343,8
975107,235105,0345353145,0
975115,235105,0345361792,0
975123,235105,0345370775,0
975132,235105,0345378490,0
975376,235105,0380730138,0
975478,235105,0385504209,6
975829,235105,043935806X,9
975859,235105,0440206154,0
975867,235105,044021145X,0
975868,235105,0440211727,0
975871,235105,0440213525,0
975873,235105,0440214041,0
975883,235105,0440220602,0
975890,235105,044022165X,0
975891,235105,0440222656,0
975900,235105,0440224764,0
975915,235105,044023722X,0
976002,235105,0446310786,0
976019,235105,0446364193,0
976033,235105,044651652X,0
976061,235105,0446605239,0
976066,235105,0446606812,0
976076,235105,0446612545,0
976133,235105,0449212602,9
976235,235105,0452282829,0
976422,235105,0553279912,0
976732,235105,0671001795,0
976739,235105,0671021001,0
976882,235105,0679429220,0
976930,235105,0684872153,0
977026,235105,0743418174,0
977148,235105,080410753X,9
978376,235392,0060930535,0
978410,235392,0312291639,0
978422,235392,0316666343,0
978433,235392,0345337662,0
978436,235392,0345351525,7
978444,235392,0345380371,0
978492,235392,0380789035,0
978558,235392,0440206154,0
978560,235392,044021145X,5
978561,235392,0440211727,0
978562,235392,0440214041,0
978569,235392,0440226430,0
978600,235392,0446364193,0
978607,235392,0446606812,0
978608,235392,0446672211,0
978711,235392,0671027360,0
978741,235392,0679781587,0
978742,235392,068484477X,0
978756,235392,0743418174,10
978775,235392,080410526X,0
978777,235392,0804106304,0
979747,235842,0060930535,0
979796,235842,0142001740,0
979840,235842,0316666343,0
979854,235842,0345339681,0
979860,235842,0345380371,0
979899,235842,0385265700,0
979900,235842,0385484518,0
979954,235842,0439064872,0
979970,235842,044021145X,0
979971,235842,0440211727,7
979972,235842,0440213525,0
979973,235842,0440214041,0
979978,235842,0440220602,0
979979,235842,0440221471,0
979980,235842,044022165X,0
979981,235842,0440222656,0
979983,235842,0440224764,0
979984,235842,0440225701,0
979988,235842,0440234743,0
979990,235842,0440236673,0
979991,235842,0440241073,0
980025,235842,0446310786,0
980027,235842,044651652X,0
980032,235842,0446606812,0
980033,235842,0446610038,0
980034,235842,0446612545,0
980064,235842,0452282829,0
980170,235842,059035342X,0
980266,235842,0671003755,0
980328,235842,067976402X,0
980349,235842,0684872153,0
980420,235842,0786868716,0
980507,235842,0842329129,0
980601,235842,1558743669,0
981849,236172,006101351X,0
981900,236172,0316666343,0
981922,236172,0345391055,0
981948,236172,0375706771,0
981975,236172,0385504209,10
981978,236172,0385720106,0
982035,236172,0440214041,0
982037,236172,044022165X,0
982038,236172,0440225701,10
982039,236172,0440234743,10
982040,236172,0440236673,9
982060,236172,0446672211,0
982068,236172,0449212602,7
982094,236172,0452282152,0
982138,236172,059035342X,0
982149,236172,0671027360,10
982181,236172,068484477X,0
982185,236172,0684872153,0
982602,236283,006101351X,0
982713,236283,0316284955,0
982718,236283,0316601950,0
982754,236283,0345339703,0
982773,236283,0345378490,0
982980,236283,0385484518,10
982981,236283,0385492081,0
983090,236283,0440206154,0
983093,236283,044021145X,0
983094,236283,0440211727,0
983096,236283,0440213525,0
983106,236283,0440221471,0
983107,236283,044022165X,0
983108,236283,0440222656,0
983114,236283,0440224675,0
983123,236283,0440236673,0
983126,236283,044023722X,0
983129,236283,0440241073,0
983145,236283,0446310786,0
983188,236283,0446605239,10
983190,236283,0446606812,10
983197,236283,0446608955,10
983198,236283,0446610038,0
983203,236283,0446612545,0
983347,236283,0515131229,0
983445,236283,0553572997,0
983640,236283,0786868716,10
983647,236283,080410526X,9
983649,236283,0804106304,0
983653,236283,0804114986,0
983784,236283,0971880107,0
984002,236340,0060502258,0
984004,236340,0060976845,0
984006,236340,0061009059,0
984038,236340,0312983271,0
984041,236340,0316769487,0
984048,236340,0345313860,0
984051,236340,0345337662,0
984058,236340,0345378490,0
984062,236340,0345391055,0
984161,236340,0440206154,0
984162,236340,0440211727,10
984165,236340,0440213525,8
984166,236340,0440220602,8
984167,236340,0440221471,0
984168,236340,044022165X,9
984174,236340,0440225701,0
984176,236340,0440236673,0
984177,236340,044023722X,0
984180,236340,0446310786,9
984182,236340,0446364193,8
984193,236340,0446605239,0
984199,236340,0446610038,8
984200,236340,0446611212,9
984263,236340,0553279912,8
984282,236340,0553572997,0
984296,236340,0671001795,0
985261,236757,0060928336,8
985262,236757,0060930535,8
985263,236757,0060934417,9
985271,236757,0061009059,5
985298,236757,014028009X,0
985314,236757,0312195516,9
985318,236757,0312278586,0
985348,236757,0345313860,9
985385,236757,0375707972,0
985404,236757,0380789035,0
985408,236757,0385265700,3
985464,236757,0440222656,10
985466,236757,0440224675,0
985500,236757,0446672211,0
985536,236757,0452282152,9
985620,236757,067976402X,9
985624,236757,0679781587,9
985630,236757,068484477X,0
989333,238120,0060392452,0
989361,238120,0060928336,0
989365,238120,0060930535,0
989367,238120,0060934417,0
989369,238120,0060938455,0
989376,238120,0060976845,0
989381,238120,0060987103,0
989387,238120,006101351X,0
989429,238120,014028009X,0
989440,238120,0142001740,0
989489,238120,0312195516,0
989505,238120,0312278586,0
989512,238120,0312291639,6
989513,238120,0312305060,0
989541,238120,0312983271,0
989542,238120,0316096199,0
989545,238120,0316284955,0
989550,238120,0316569321,0
989552,238120,0316601950,0
989554,238120,0316666343,7
989560,238120,0316769487,0
989576,238120,0345313860,0
989580,238120,0345351525,0
989582,238120,0345361792,0
989585,238120,0345380371,8
989590,238120,0345391055,0
989610,238120,0345443284,0
989657,238120,0375700757,0
989668,238120,0375706771,0
989669,238120,0375707972,0
989672,238120,0375725784,0
989674,238120,0375727345,0
989701,238120,0380730138,0
989722,238120,0385265700,0
989742,238120,0385335482,0
989757,238120,0385484518,0
989762,238120,0385492081,0
989778,238120,0385720106,0
989781,238120,0385722206,6
989875,238120,043935806X,0
989886,238120,0440211727,9
989888,238120,0440221471,0
989889,238120,0440222656,0
989892,238120,0440224675,0
989895,238120,0440225701,0
989896,238120,0440226104,0
989897,238120,0440226430,0
989912,238120,0446310786,0
989925,238120,044651652X,0
989952,238120,0446605239,0
989968,238120,0446672211,0
989978,238120,0449212602,0
990040,238120,0452282829,0
990089,238120,0553268880,0
990129,238120,059035342X,0
990183,238120,0671003755,8
990191,238120,0671021001,0
990200,238120,0671510053,0
990275,238120,0679429220,0
990318,238120,067976402X,0
990323,238120,0679781587,0
990348,238120,068484477X,0
990362,238120,0684872153,0
990365,238120,0684874350,0
990412,238120,0743418174,0
990475,238120,080410526X,10
990477,238120,0804106304,0
990478,238120,080410753X,0
990567,238120,0971880107,0
990570,238120,1400034779,0
992486,238557,0312195516,0
992510,238557,0345351525,0
992556,238557,0375727345,0
992568,238557,0380789035,0
992577,238557,0385720106,0
992604,238557,044021145X,0
992605,238557,0440214041,0
992623,238557,044651652X,0
992637,238557,0449212602,8
992660,238557,0452282152,0
992812,238557,0971880107,0
993758,238781,0060928336,0
993759,238781,0060930535,0
993760,238781,0060959037,0
993818,238781,0140293248,0
993823,238781,0142000205,0
993828,238781,0156027321,0
993839,238781,0312195516,0
993841,238781,0312278586,0
993856,238781,0312983271,0
993860,238781,0316096199,0
993864,238781,0316601950,0
993865,238781,0316666343,0
993872,238781,0345337662,0
993874,238781,0345361792,0
993885,238781,0345443284,10
994377,238781,0375727345,0
994396,238781,0380730138,5
994410,238781,0380789035,0
994456,238781,0385335482,0
994545,238781,0440226104,0
994547,238781,0440226430,0
994605,238781,0446364193,0
994614,238781,044651652X,10
994636,238781,0446606812,0
994642,238781,0446611212,0
994646,238781,0446672211,0
994659,238781,0449212602,0
994695,238781,0452282829,0
994730,238781,0515131229,0
994773,238781,0553268880,0
994778,238781,0553279912,0
995000,238781,0679746048,0
995004,238781,0679781587,0
995053,238781,0743418174,0
995105,238781,0804106304,0
995106,238781,080410753X,0
995196,238781,0842329129,0
995639,238864,0060976845,0
995691,238864,0312278586,8
995693,238864,0316096199,8
995694,238864,0316284955,0
995697,238864,0316776963,0
995736,238864,0345313860,0
995737,238864,0345337662,0
995738,238864,0345351525,0
995773,238864,0449212602,0
995874,238864,0743418174,0
995938,238864,1558743669,0
996469,238961,0842329129,10
999859,240144,0061009059,0
999902,240144,0142001740,0
999930,240144,0312278586,0
1000062,240144,0385504209,0
1000162,240144,0439064872,0
1000166,240144,043935806X,10
1000205,240144,0440234743,0
1000397,240144,059035342X,10
1000407,240144,0671001795,0
1000415,240144,0671027360,8
1000459,240144,067976402X,0
1000471,240144,068484477X,0
1000631,240144,0971880107,0
1000633,240144,1400034779,0
1005559,241548,0316601950,0
1005573,241548,0345339681,0
1005574,241548,0345339703,0
1005578,241548,0345342968,0
1005597,241548,0345380371,0
1005604,241548,0345391055,0
1005667,241548,044021145X,0
1005668,241548,0440211727,0
1005669,241548,0440213525,0
1005671,241548,0440214041,0
1005673,241548,0440220602,0
1005676,241548,0440224764,0
1005681,241548,0440234743,0
1005771,241548,0553572997,0
1005800,241548,0679429220,9
1005806,241548,0684874350,8
1005924,241548,1400034779,0
1007480,242006,0312278586,0
1007875,242006,0439064872,0
1008038,242006,059035342X,10
1008187,242006,0971880107,0
1008871,242106,0060928336,0
1008882,242106,014028009X,9
1008904,242106,0312195516,0
1008915,242106,0316601950,0
1008924,242106,0345313860,10
1008930,242106,0345351525,10
1008936,242106,0345370775,0
1008940,242106,0345380371,0
1009038,242106,0385504209,0
1009039,242106,0385722206,7
1009082,242106,043935806X,10
1009087,242106,0440211727,0
1009098,242106,0440226104,0
1009219,242106,059035342X,10
1009349,242106,0971880107,0
1009920,242299,0060928336,8
1009922,242299,0060930535,0
1009924,242299,0060938455,0
1009927,242299,0061009059,8
1009944,242299,0140293248,8
1009947,242299,0142001740,6
1009955,242299,0312195516,10
1009960,242299,0316569321,0
1009962,242299,0316666343,0
1009968,242299,0345361792,0
1009986,242299,0375706771,0
1009987,242299,0375707972,0
1009989,242299,0375727345,0
1010011,242299,0385504209,0
1010040,242299,044021145X,0
1010041,242299,0440211727,0
1010050,242299,0440236673,7
1010051,242299,044023722X,9
1010056,242299,0446364193,0
1010057,242299,044651652X,0
1010063,242299,0446605239,0
1010067,242299,0446612545,0
1010077,242299,0449212602,0
1010105,242299,0452282152,0
1010133,242299,0553572997,0
1010148,242299,0671001795,0
1010153,242299,0671027360,0
1010196,242299,0679746048,0
1010197,242299,0679781587,10
1010219,242299,0743237188,10
1010221,242299,0743418174,9
1010240,242299,0786868716,0
1010250,242299,0804106304,0
1010251,242299,080410753X,0
1012175,242824,0061009059,0
1012176,242824,006101351X,0
1012238,242824,0345391055,0
1012995,242824,044021145X,0
1012997,242824,0440211727,0
1013044,242824,044023722X,0
1013319,242824,0553268880,0
1013403,242824,059035342X,0
1013836,242824,0971880107,0
1014515,243077,0061009059,8
1014777,243077,0446605239,0
1014779,243077,0446610038,0
1014786,243077,0449212602,0
1014881,243077,0671001795,7
1015135,243077,0971880107,0
1015141,243077,1400034779,0
1019059,244349,0345353145,0
1019064,244349,0345370775,0
1019068,244349,0345378490,0
1019144,244349,044021145X,0
1019145,244349,0440211727,0
1019147,244349,0440213525,0
1019149,244349,0440214041,0
1019151,244349,0440220602,0
1019152,244349,0440222656,0
1019153,244349,0440234743,0
1019264,244349,0553268880,0
1019383,244349,0971880107,0
1024880,245827,0316284955,0
1024881,245827,0316601950,0
1024882,245827,0316666343,0
1024895,245827,0345339681,0
1024906,245827,0345387651,0
1025078,245827,0440206154,0
1025082,245827,0440213525,0
1025091,245827,0440221471,5
1025092,245827,044022165X,0
1025096,245827,0440224675,5
1025098,245827,0440225701,0
1025100,245827,0440234743,0
1025103,245827,0440241073,0
1025156,245827,0446605239,0
1025166,245827,0446611212,0
1025300,245827,0553268880,0
1025369,245827,059035342X,0
1025633,245827,0684874350,0
1025707,245827,0804114986,0
1026566,245963,006101351X,0
1026821,245963,0345337662,0
1026832,245963,0345353145,0
1026841,245963,0345370775,0
1026847,245963,0345378490,0
1026848,245963,0345380371,0
1026855,245963,0345387651,0
1027056,245963,0375707972,0
1027216,245963,0385265700,0
1027233,245963,0385484518,0
1027511,245963,044021145X,0
1027519,245963,0440214041,0
1027537,245963,0440234743,0
1027646,245963,0446364193,0
1027654,245963,044651652X,0
1028061,245963,0553268880,0
1028121,245963,0553572997,0
1028262,245963,0671510053,0
1028454,245963,0684874350,0
1028699,245963,0842329129,0
1031108,246617,0060987103,0
1031252,246617,0316569321,0
1031302,246617,0345342968,7
1031312,246617,0375727345,0
1031325,246617,0385720106,0
1031326,246617,0385722206,0
1031406,246617,0679781587,7
1031493,246617,0971880107,0
1031719,246655,0316284955,0
1031729,246655,0345351525,0
1031730,246655,0345353145,0
1031731,246655,0345361792,0
1031735,246655,0345378490,0
1032325,246655,0375706771,0
1032326,246655,0375727345,0
1032333,246655,0380730138,0
1032354,246655,0385492081,0
1032401,246655,0440206154,0
1032404,246655,044021145X,0
1032405,246655,0440211727,0
1032409,246655,0440213525,0
1032412,246655,0440214041,0
1032418,246655,0440222656,8
1032425,246655,0440234743,0
1032446,246655,0446605239,0
1032447,246655,0446606812,0
1032467,246655,0449212602,0
1032690,246655,0786868716,0
1032705,246655,080410753X,0
1032761,246655,0971880107,0
1035417,247447,0140293248,0
1035448,247447,0316096199,0
1035449,247447,0316666343,0
1035514,247447,0375707972,0
1035515,247447,0375727345,0
1035574,247447,0385504209,0
1035600,247447,043935806X,9
1035626,247447,0446310786,8
1035640,247447,0446608955,9
1035650,247447,0446612545,0
1035686,247447,0515131229,8
1035705,247447,0553279912,0
1035744,247447,059035342X,10
1035757,247447,0671001795,8
1035807,247447,0743418174,0
1035838,247447,0842329129,0
1039415,248718,0312305060,0
1039722,248718,0449212602,10
1039887,248718,0553572997,8
1040002,248718,0679781587,5
1043487,249862,0345313860,0
1043492,249862,0345337662,2
1043493,249862,0345339681,10
1043494,249862,0345339703,0
1043497,249862,0345342968,5
1043499,249862,0345351525,0
1043553,249862,0439064872,0
1043628,249862,059035342X,5
1043667,249862,0684872153,0
1043751,249862,0842329129,0
1043785,249862,0971880107,1
1043862,249894,0060938455,8
1043866,249894,0060987103,0
1043918,249894,0312291639,8
1044056,249894,0439064872,0
1044072,249894,043935806X,8
1044354,249894,0786868716,7
1044532,249894,1400034779,0
1044537,249894,1558743669,5
1046825,250405,0060928336,0
1046847,250405,0142001740,0
1046918,250405,0385492081,0
1046965,250405,0446672211,0
1047108,250405,0805063897,0
1047165,250405,0971880107,0
1048402,250764,0345391055,0
1048426,250764,0375726403,0
1048516,250764,0440225701,0
1048522,250764,044023722X,0
1048523,250764,0440241073,0
1048591,250764,0515131229,0
1048669,250764,0679781587,0
1048672,250764,0684872153,8
1051075,251394,0060928336,0
1051076,251394,0060930535,0
1051078,251394,0060959037,0
1051112,251394,0156027321,10
1051152,251394,0345339703,10
1051154,251394,0345342968,0
1051157,251394,0345351525,9
1051159,251394,0345387651,0
1051197,251394,0385720106,0
1051198,251394,0385722206,9
1051249,251394,0446310786,0
1051255,251394,0446672211,0
1051317,251394,059035342X,0
1051352,251394,067976402X,0
1051354,251394,0679781587,9
1051405,251394,080410753X,0
1051407,251394,0804114986,0
1051410,251394,0805063897,7
1051478,251394,0971880107,0
1051568,251422,0060502258,0
1051573,251422,006101351X,0
1051600,251422,0140293248,0
1051605,251422,0142001740,0
1051609,251422,0156027321,0
1051616,251422,0312291639,8
1051630,251422,0316284955,0
1051632,251422,0316769487,0
1051644,251422,0345337662,0
1051645,251422,0345339703,0
1051648,251422,0345353145,5
1051652,251422,0345378490,0
1051919,251422,0385335482,0
1051921,251422,0385492081,0
1051924,251422,0385504209,10
1051961,251422,0439064872,0
1051976,251422,044021145X,0
1051977,251422,0440211727,0
1051979,251422,0440220602,0
1051980,251422,0440222656,7
1051983,251422,0440224675,0
1051984,251422,0440224764,0
1051985,251422,0440226430,8
1051993,251422,0446310786,10
1051998,251422,0446605239,0
1052007,251422,0446672211,0
1052072,251422,0452282152,7
1052164,251422,059035342X,0
1052178,251422,0671021001,10
1052179,251422,0671027360,0
1052247,251422,0679781587,0
1052261,251422,0743418174,0
1052337,251422,0971880107,1
1053047,251613,0060928336,0
1053096,251613,0142000205,0
1053155,251613,0312195516,0
1053166,251613,0316284955,0
1053167,251613,0316666343,0
1053181,251613,0345337662,0
1053182,251613,0345353145,0
1053188,251613,0345370775,0
1053189,251613,0345378490,0
1053264,251613,0385484518,0
1053375,251613,0440206154,0
1053377,251613,0440211727,0
1053380,251613,0440213525,0
1053381,251613,0440214041,0
1053384,251613,0440224675,0
1053388,251613,0440234743,0
1053422,251613,044651652X,0
1053429,251613,0446606812,5
1053446,251613,0449212602,0
1053618,251613,0671003755,0
1053627,251613,0671027360,0
1053732,251613,067976402X,0
1053756,251613,0684874350,10
1053833,251613,080410753X,6
1053835,251613,0804114986,0
1054095,251613,0971880107,0
1055565,252071,0060928336,0
1055566,252071,0060976845,0
1055567,252071,0061009059,0
1055580,252071,0156027321,0
1055581,252071,0312291639,0
1055604,252071,0316666343,9
1055605,252071,0316776963,0
1055642,252071,0375726403,0
1055674,252071,0385335482,7
1055705,252071,0440211727,0
1055710,252071,0440220602,0
1055711,252071,0440221471,0
1055712,252071,044022165X,0
1055713,252071,0440222656,0
1055717,252071,0440225701,0
1055723,252071,044023722X,0
1055745,252071,0446608955,7
1055756,252071,0446672211,7
1055805,252071,0515131229,0
1055856,252071,0671003755,0
1055911,252071,067976402X,0
1057501,252695,0060928336,0
1057503,252695,0060934417,7
1057555,252695,0142001740,0
1057619,252695,0345380371,0
1057624,252695,0345391055,0
1057927,252695,0385492081,0
1057983,252695,0440206154,0
1058001,252695,0440225701,0
1058005,252695,0440226430,0
1058038,252695,0446364193,0
1058051,252695,0446606812,0
1058059,252695,0446612545,0
1058063,252695,0446672211,0
1058179,252695,0515131229,0
1058277,252695,0671027360,0
1058373,252695,0804106304,0
1059330,252848,0345337662,0
1059504,252848,044021145X,0
1059505,252848,0440211727,9
1059508,252848,044022165X,0
1059509,252848,0440222656,7
1059511,252848,0440224675,0
1059515,252848,044023722X,0
1059517,252848,0440241073,0
1059597,252848,0553268880,0
1064256,254465,0060928336,0
1064258,254465,0060930535,0
1064261,254465,0060976845,0
1064265,254465,0061009059,0
1064317,254465,014028009X,10
1064328,254465,0312195516,0
1064333,254465,0312291639,0
1064367,254465,0316601950,10
1064369,254465,0316666343,10
1064380,254465,0345380371,0
1064388,254465,0345443284,0
1064725,254465,0380730138,0
1064726,254465,0380731851,0
1064811,254465,0385335482,0
1064886,254465,044021145X,0
1064887,254465,0440211727,0
1064890,254465,0440214041,0
1064895,254465,0440220602,0
1064897,254465,0440221471,0
1064902,254465,0440224675,0
1064903,254465,0440224764,0
1064906,254465,0440226104,0
1064907,254465,0440226430,10
1064930,254465,0446364193,10
1064946,254465,0446605239,5
1064951,254465,0446608955,10
1064961,254465,0446611212,0
1064966,254465,0446672211,0
1065036,254465,0452282829,0
1065183,254465,0671001795,0
1065265,254465,0679746048,10
1065268,254465,0679781587,0
1065452,254465,0971880107,0
1067115,254899,0385492081,0
1067185,254899,0439064872,0
1067189,254899,043935806X,0
1067224,254899,044651652X,0
1067314,254899,0553279912,0
1067334,254899,059035342X,9
1067400,254899,0679746048,8
1067539,254899,1400034779,10
1068565,255218,0060928336,0
1068604,255218,0156027321,9
1068627,255218,0312305060,0
1068633,255218,0316601950,0
1068643,255218,0345391055,0
1068664,255218,0375706771,0
1068666,255218,0375727345,0
1068682,255218,0385265700,10
1068693,255218,0385484518,0
1068699,255218,0385504209,0
1068700,255218,0385722206,0
1068742,255218,0446605239,0
